hanja,kor,radical,radical_name,stroke_count,level,rep_pron
敵,대적할 적,攴,칠 복,15,41,적
積,쌓을 적,禾,벼 화,16,40,적
績,길쌈 적,糸,실 사|가는실 멱,17,40,적
蹟,자취 적,足,발 족 / 족할 족,18,31,적
籍,문서 적,竹,대 죽,20,40,적
田,밭 전,田,밭 전,5,41,전
全,온전 전,入,들 입,6,71,전
典,법 전,八,여덟 팔,8,51,전
前,앞 전,刀,칼 도,9,71,전
展,펼 전,尸,주검 시,10,51,전
專,오로지 전,寸,마디 촌,11,40,전
電,번개 전,雨,비 우,13,71,전
傳,전할 전,人,사람 인,13,51,전
殿,전각 전,殳,창 수,13,31,전
戰,싸움 전,戈,창 과,16,61,전
錢,돈 전,金,쇠 금|성 김,16,40,전
轉,구를 전,車,수레 거/차,18,40,전
切,끊을 절|온통 체,刀,칼 도,4,51,절
折,꺾을 절,手,손 수,7,40,절
絶,끊을 절,糸,실 사|가는실 멱,12,41,절
節,마디 절,竹,대 죽,15,51,절
竊,훔칠 절,穴,굴 혈,22,30,절
占,점령할/점칠 점,卜,점 복,5,40,점
店,가게 점,广,집 엄,8,51,점
漸,점점 점,水,물 수,14,31,점
點,점 점,黑,검을 흑,17,40,점
接,이을 접,手,손 수,11,41,접
蝶,나비 접,虫,벌레 훼,15,30,접
丁,고무래/장정 정,一,한 일,2,40,정
井,우물 정,二,두 이,4,31,정
正,바를 정,止,그칠 지,5,71,정
廷,조정 정,廴,길게걸을 인,7,31,정
定,정할 정,宀,집 면,8,60,정
征,칠 정,彳,조금걸을 척,8,31,정
訂,바로잡을 정,言,말씀 언,9,30,정
亭,정자 정,亠,돼지해머리 두,9,31,정
貞,곧을 정,貝,조개 패,9,31,정
政,정사 정,攴,칠 복,9,41,정
庭,뜰 정,广,집 엄,10,61,정
情,뜻 정,心,마음 심,11,51,정
停,머물 정,人,사람 인,11,50,정
淨,깨끗할 정,水,물 수,11,31,정
頂,정수리 정,頁,머리 혈,11,31,정
程,한도/길 정,禾,벼 화,12,41,정
精,정할 정,米,쌀 미,14,41,정
靜,고요할 정,靑,푸를 청,16,40,정
整,가지런할 정,攴,칠 복,16,40,정
弟,아우 제,弓,활 궁,7,80,제
制,절제할 제,刀,칼 도,8,41,제
帝,임금 제,巾,수건 건,9,40,제
除,덜 제,阜,언덕 부,10,41,제
第,차례 제,竹,대 죽,11,61,제
祭,제사 제,示,보일 시,11,41,제
堤,둑 제,土,흙 토,12,30,제
提,끌 제,手,손 수,12,41,제
齊,가지런할 제,齊,가지런할 제,14,31,제
製,지을 제,衣,옷 의,14,41,제
際,즈음/가 제,阜,언덕 부,14,41,제
諸,모두 제,言,말씀 언,16,31,제
濟,건널 제,水,물 수,17,41,제
題,제목 제,頁,머리 혈,18,61,제
弔,조상할 조,弓,활 궁,4,30,조
兆,억조 조,儿,어진사람 인,6,31,조
早,이를 조,日,날 일,6,41,조
助,도울 조,力,힘 력,7,41,조
祖,할아비 조,示,보일 시,10,70,조
租,조세 조,禾,벼 화,10,31,조
條,가지 조,木,나무 목,11,40,조
組,짤 조,糸,실 사|가는실 멱,11,40,조
鳥,새 조,鳥,새 조,11,41,조
造,지을 조,辵,쉬엄쉬엄갈 착,11,41,조
朝,아침 조,月,달 월,12,60,조
照,비칠 조,火,불 화,13,31,조
調,고를 조,言,말씀 언,15,51,조
潮,밀물/조수 조,水,물 수,15,40,조
操,잡을 조,手,손 수,16,50,조
燥,마를 조,火,불 화,17,30,조
足,발 족,足,발 족 / 족할 족,7,71,족
族,겨레 족,方,모 방,11,60,족
存,있을 존,子,아들 자,6,40,존
尊,높을 존,寸,마디 촌,12,41,존
卒,마칠 졸,十,열 십,8,51,졸
拙,졸할 졸,手,손 수,8,30,졸
宗,마루 종,宀,집 면,8,41,종
終,마칠 종,糸,실 사|가는실 멱,11,50,종
從,좇을 종,彳,조금걸을 척,11,40,종
種,씨 종,禾,벼 화,14,51,종
縱,세로 종,糸,실 사|가는실 멱,17,31,종
鍾,쇠북 종,金,쇠 금|성 김,17,40,종
左,왼 좌,工,장인 공,5,71,좌
佐,도울 좌,人,사람 인,7,30,좌
坐,앉을 좌,土,흙 토,7,31,좌
座,자리 좌,广,집 엄,10,40,좌
罪,허물 죄,网,그물 망,13,50,죄
主,임금/주인 주,丶,점 주,5,70,주
州,고을 주,巛,내 천,6,51,주
舟,배 주,舟,배 주,6,30,주
朱,붉을 주,木,나무 목,6,40,주
住,살 주,人,사람 인,7,70,주
走,달릴 주,走,달릴 주,7,41,주
注,부을 주,水,물 수,8,61,주
宙,집 주,宀,집 면,8,31,주
周,두루 주,口,입 구,8,40,주
柱,기둥 주,木,나무 목,9,31,주
奏,아뢸 주,大,큰 대,9,31,주
洲,물가 주,水,물 수,9,31,주
珠,구슬 주,玉,구슬 옥,10,31,주
株,그루 주,木,나무 목,10,31,주
酒,술 주,酉,닭 유,10,40,주
晝,낮 주,日,날 일,11,60,주
週,주일 주,辵,쉬엄쉬엄갈 착,12,51,주
鑄,쇠불릴 주,金,쇠 금|성 김,22,31,주
竹,대 죽,竹,대 죽,6,41,죽
俊,준걸 준,人,사람 인,9,30,준
準,준할 준,水,물 수,13,41,준
遵,좇을 준,辵,쉬엄쉬엄갈 착,16,30,준
中,가운데 중,丨,뚫을 곤,4,80,중
仲,버금 중,人,사람 인,6,31,중
重,무거울 중,里,마을 리,9,70,중
衆,무리 중,血,피 혈,12,41,중
卽,곧 즉,卩,병부 절,9,31,즉
症,증세 증,疒,병들어기댈 녁,10,31,증
曾,일찍 증,曰,가로 왈,12,31,증
蒸,찔 증,艸,풀 초,14,31,증
憎,미울 증,心,마음 심,15,31,증
增,더할 증,土,흙 토,15,41,증
贈,줄 증,貝,조개 패,19,30,증
證,증거 증,言,말씀 언,19,40,증
止,그칠 지,止,그칠 지,4,50,지
之,갈 지,丿,삐침 별,4,31,지
支,지탱할 지,支,지탱할 지,4,41,지
只,다만 지,口,입 구,5,30,지
地,땅 지,土,흙 토,6,70,지
池,못 지,水,물 수,6,31,지
至,이를 지,至,이를 지,6,41,지
志,뜻 지,心,마음 심,7,41,지
知,알 지,矢,화살 시,8,51,지
枝,가지 지,木,나무 목,8,31,지
持,가질 지,手,손 수,9,40,지
指,가리킬 지,手,손 수,9,41,지
紙,종이 지,糸,실 사|가는실 멱,10,70,지
智,슬기/지혜 지,日,날 일,12,40,지
誌,기록할 지,言,말씀 언,14,40,지
遲,더딜/늦을 지,辵,쉬엄쉬엄갈 착,16,30,지
直,곧을 직,目,눈 목,8,71,직
織,짤 직,糸,실 사|가는실 멱,18,40,직
職,직분 직,耳,귀 이,18,41,직
辰,별 진|때 신,辰,별 진|때 신,7,31,진
珍,보배 진,玉,구슬 옥,9,40,진
振,떨칠 진,手,손 수,10,31,진
陣,진칠 진,阜,언덕 부,10,40,진
眞,참 진,目,눈 목,10,41,진
陳,베풀/묵을 진,阜,언덕 부,11,31,진
進,나아갈 진,辵,쉬엄쉬엄갈 착,12,41,진
盡,다할 진,皿,그릇 명,14,40,진
震,우레 진,雨,비 우,15,31,진
鎭,진압할 진,金,쇠 금|성 김,18,31,진
姪,조카 질,女,계집 녀,9,30,질
疾,병 질,疒,병들어기댈 녁,10,31,질
秩,차례 질,禾,벼 화,10,31,질
質,바탕 질,貝,조개 패,15,51,질
執,잡을 집,土,흙 토,11,31,집
集,모을 집,隹,새 추,12,61,집
徵,부를 징,彳,조금걸을 척,15,31,징
懲,징계할 징,心,마음 심,19,30,징
且,또 차,一,한 일,5,30,차
此,이 차,止,그칠 지,6,31,차
次,버금 차,欠,하품 흠,6,41,차
車,수레 거|수레 차,車,수레 거/차,7,71,차
茶,차 다|차 차,艸,풀 초,10,31,차
借,빌/빌릴 차,人,사람 인,10,31,차
差,다를 차,工,장인 공,10,40,차
捉,잡을 착,手,손 수,10,30,착
着,붙을 착,目,눈 목,12,51,착
錯,어긋날 착,金,쇠 금|성 김,16,31,착
贊,도울 찬,貝,조개 패,19,31,찬
讚,기릴 찬,言,말씀 언,26,40,찬
察,살필 찰,宀,집 면,14,41,찰
參,참여할 참,厶,사사 사,11,51,참
慘,참혹할 참,心,마음 심,14,30,참
慙,부끄러워할 참,心,마음 심,15,30,참
昌,창성할 창,日,날 일,8,31,창
倉,곳집 창,人,사람 인,10,31,창
窓,창 창,穴,굴 혈,11,61,창
唱,부를 창,口,입 구,11,50,창
創,비롯할 창,刀,칼 도,12,41,창
暢,화창할 창,日,날 일,14,30,창
蒼,푸를 창,艸,풀 초,14,31,창
彩,채색 채,彡,터럭 삼,11,31,채
採,캘 채,手,손 수,11,40,채
菜,나물 채,艸,풀 초,12,31,채
債,빚 채,人,사람 인,13,31,채
冊,책 책,冂,멀 경,5,40,책
責,꾸짖을 책,貝,조개 패,11,51,책
策,꾀 책,竹,대 죽,12,31,책
妻,아내 처,女,계집 녀,8,31,처
處,곳 처,虍,호피무늬 호,11,41,처
尺,자 척,尸,주검 시,4,31,척
斥,물리칠 척,斤,근/날 근,5,30,척
刺,찌를 자|찌를 척,刀,칼 도,8,31,척
拓,넓힐 척,手,손 수,8,31,척
戚,친척 척,戈,창 과,11,31,척
千,일천 천,十,열 십,3,70,천
川,내 천,巛,내 천,3,70,천
天,하늘 천,大,큰 대,4,70,천
泉,샘 천,水,물 수,9,40,천
淺,얕을 천,水,물 수,11,31,천
踐,밟을 천,足,발 족 / 족할 족,15,31,천
賤,천할 천,貝,조개 패,15,31,천
遷,옮길 천,辵,쉬엄쉬엄갈 착,15,31,천
薦,천거할 천,艸,풀 초,17,30,천
哲,밝을 철,口,입 구,10,31,철
徹,통할 철,彳,조금걸을 척,15,31,철
鐵,쇠 철,金,쇠 금|성 김,21,50,철
尖,뾰족할 첨,小,작을 소,6,30,첨
添,더할 첨,水,물 수,11,30,첨
妾,첩 첩,女,계집 녀,8,30,첩
靑,푸를 청,靑,푸를 청,8,80,청
淸,맑을 청,水,물 수,11,61,청
晴,갤 청,日,날 일,12,30,청
請,청할 청,言,말씀 언,15,41,청
聽,들을 청,耳,귀 이,22,40,청
廳,관청 청,广,집 엄,25,40,청
逮,잡을 체,辵,쉬엄쉬엄갈 착,12,30,체
替,바꿀 체,曰,가로 왈,12,30,체
遞,갈릴 체,辵,쉬엄쉬엄갈 착,14,30,체
滯,막힐 체,水,물 수,14,31,체
體,몸 체,骨,뼈 골,23,61,체
初,처음 초,刀,칼 도,7,50,초
抄,뽑을 초,手,손 수,7,30,초
肖,닮을/같을 초,肉,고기 육,7,31,초
招,부를 초,手,손 수,8,40,초
秒,분초 초,禾,벼 화,9,30,초
草,풀 초,艸,풀 초,10,70,초
超,뛰어넘을 초,走,달릴 주,12,31,초
礎,주춧돌 초,石,돌 석,18,31,초
促,재촉할 촉,人,사람 인,9,31,촉
燭,촛불 촉,火,불 화,17,30,촉
觸,닿을 촉,角,뿔 각,20,31,촉
寸,마디 촌,寸,마디 촌,3,80,촌
村,마을 촌,木,나무 목,7,70,촌
銃,총 총,金,쇠 금|성 김,14,41,총
聰,귀밝을 총,耳,귀 이,17,30,총
總,다 총,糸,실 사|가는실 멱,17,41,총
最,가장 최,曰,가로 왈,12,50,최
催,재촉할 최,人,사람 인,13,31,최
抽,뽑을 추,手,손 수,8,30,추
秋,가을 추,禾,벼 화,9,70,추
追,쫓을/따를 추,辵,쉬엄쉬엄갈 착,10,31,추
推,밀 추,手,손 수,11,40,추
醜,추할 추,酉,닭 유,17,30,추
丑,소 축,一,한 일,4,30,축
祝,빌 축,示,보일 시,10,50,축
畜,짐승 축,田,밭 전,10,31,축
逐,쫓을 축,辵,쉬엄쉬엄갈 착,11,30,축
蓄,모을 축,艸,풀 초,14,41,축
築,쌓을 축,竹,대 죽,16,41,축
縮,줄일 축,糸,실 사|가는실 멱,17,40,축
春,봄 춘,日,날 일,9,70,춘
出,날 출,凵,입벌릴 감,5,70,출
充,채울 충,儿,어진사람 인,6,51,충
忠,충성 충,心,마음 심,8,41,충
衝,찌를 충,行,다닐 행|항렬 항,15,31,충
蟲,벌레 충,虫,벌레 훼,18,41,충
吹,불 취,口,입 구,7,31,취
取,가질 취,又,또 우,8,41,취
臭,냄새 취,自,스스로 자,10,30,취
就,나아갈 취,尢,절름발이 왕,12,40,취
醉,취할 취,酉,닭 유,15,31,취
趣,뜻 취,走,달릴 주,15,40,취
側,곁 측,人,사람 인,11,31,측
測,헤아릴 측,水,물 수,12,41,측
層,층 층,尸,주검 시,15,40,층
治,다스릴 치,水,물 수,8,41,치
致,이를 치,至,이를 지,10,50,치
値,값 치,人,사람 인,10,31,치
恥,부끄러울 치,心,마음 심,10,31,치
稚,어릴 치,禾,벼 화,13,31,치
置,둘 치,网,그물 망,13,41,치
齒,이 치,齒,이 치,15,41,치
則,법칙 칙,刀,칼 도,9,50,칙
親,친할 친,見,볼 견|뵈올 현,16,60,친
七,일곱 칠,一,한 일,2,80,칠
漆,옻 칠,水,물 수,14,31,칠
沈,잠길 침|성씨 심,水,물 수,7,31,침
枕,베개 침,木,나무 목,8,30,침
侵,침노할 침,人,사람 인,9,41,침
浸,잠길 침,水,물 수,10,31,침
針,바늘 침,金,쇠 금|성 김,10,40,침
寢,잘 침,宀,집 면,14,40,침
稱,일컬을 칭,禾,벼 화,14,40,칭
快,쾌할 쾌,心,마음 심,7,41,쾌
他,다를 타,人,사람 인,5,50,타
打,칠 타,手,손 수,5,50,타
妥,온당할 타,女,계집 녀,7,30,타
墮,떨어질 타,土,흙 토,15,30,타
托,맡길 탁,手,손 수,6,30,탁
卓,높을 탁,十,열 십,8,50,탁
濁,흐릴 탁,水,물 수,16,30,탁
濯,씻을 탁,水,물 수,17,30,탁
炭,숯 탄,火,불 화,9,50,탄
誕,낳을/거짓 탄,言,말씀 언,14,30,탄
歎,탄식할 탄,欠,하품 흠,15,40,탄
彈,탄알 탄,弓,활 궁,15,40,탄
脫,벗을 탈,肉,고기 육,11,40,탈
奪,빼앗을 탈,大,큰 대,14,31,탈
貪,탐할 탐,貝,조개 패,11,30,탐
探,찾을 탐,手,손 수,11,40,탐
塔,탑 탑,土,흙 토,13,31,탑
湯,끓일 탕,水,물 수,12,31,탕
太,클 태,大,큰 대,4,60,태
怠,게으를 태,心,마음 심,9,30,태
殆,거의 태,歹,뼈앙상할 알|나쁠 대,9,31,태
泰,클 태,水,물 수,10,31,태
態,모습 태,心,마음 심,14,41,태
宅,집 택,宀,집 면,6,51,택
澤,못 택,水,물 수,16,31,택
擇,가릴 택,手,손 수,16,40,택
土,흙 토,土,흙 토,3,80,토
吐,토할 토,口,입 구,6,31,토
兔,토끼 토,儿,어진사람 인,8,31,토
討,칠 토,言,말씀 언,10,40,토
通,통할 통,辵,쉬엄쉬엄갈 착,11,60,통
痛,아플 통,疒,병들어기댈 녁,12,40,통
統,거느릴 통,糸,실 사|가는실 멱,12,41,통
退,물러날 퇴,辵,쉬엄쉬엄갈 착,10,41,퇴
投,던질 투,手,손 수,7,40,투
透,사무칠 투,辵,쉬엄쉬엄갈 착,11,31,투
鬪,싸움 투,鬥,싸울 투,20,40,투
特,특별할 특,牛,소 우,10,60,특
把,잡을 파,手,손 수,7,30,파
波,물결 파,水,물 수,8,41,파
派,갈래 파,水,물 수,9,40,파
破,깨뜨릴 파,石,돌 석,10,41,파
頗,자못 파,頁,머리 혈,14,30,파
播,뿌릴 파,手,손 수,15,30,파
罷,마칠 파,网,그물 망,15,30,파
判,판단할 판,刀,칼 도,7,40,판
板,널 판,木,나무 목,8,50,판
版,판목 판,片,조각 편,8,31,판
販,팔 판,貝,조개 패,11,30,판
八,여덟 팔,八,여덟 팔,2,80,팔
貝,조개 패,貝,조개 패,7,30,패
敗,패할 패,攴,칠 복,11,50,패
片,조각 편,片,조각 편,4,31,편
便,편할 편|똥오줌 변,人,사람 인,9,70,편
偏,치우칠 편,人,사람 인,11,31,편
遍,두루 편,辵,쉬엄쉬엄갈 착,13,30,편
編,엮을 편,糸,실 사|가는실 멱,15,31,편
篇,책 편,竹,대 죽,15,40,편
平,평평할 평,干,방패 간,5,71,평
評,평할 평,言,말씀 언,12,40,평
肺,허파 폐,肉,고기 육,8,31,폐
閉,닫을 폐,門,문 문,11,40,폐
幣,화폐 폐,巾,수건 건,15,30,폐
廢,폐할/버릴 폐,广,집 엄,15,31,폐
弊,폐단/해질 폐,廾,받들 공,15,31,폐
蔽,덮을 폐,艸,풀 초,16,30,폐
包,쌀 포,勹,쌀 포,5,41,포
布,베/펼 포|보시 보,巾,수건 건,5,41,포
抱,안을 포,手,손 수,8,30,포
胞,세포 포,肉,고기 육,9,40,포
捕,잡을 포,手,손 수,10,31,포
浦,개 포,水,물 수,10,31,포
砲,대포 포,石,돌 석,10,41,포
飽,배부를 포,食,밥/먹을 식,14,30,포
幅,폭 폭,巾,수건 건,12,30,폭
暴,사나울 폭|모질 포,日,날 일,15,41,폭
爆,불터질 폭,火,불 화,19,40,폭
表,겉 표,衣,옷 의,8,61,표
票,표 표,示,보일 시,11,41,표
漂,떠다닐 표,水,물 수,14,30,표
標,표할 표,木,나무 목,15,40,표
品,물건 품,口,입 구,9,51,품
風,바람 풍,風,바람 풍,9,61,풍
楓,단풍 풍,木,나무 목,13,31,풍
豊,풍년 풍,豆,콩 두,13,41,풍
皮,가죽 피,皮,가죽 피,5,31,피
彼,저 피,彳,조금걸을 척,8,31,피
被,입을 피,衣,옷 의,10,31,피
疲,피곤할 피,疒,병들어기댈 녁,10,40,피
避,피할 피,辵,쉬엄쉬엄갈 착,17,40,피
匹,짝 필,匸,감출 혜,4,30,필
必,반드시 필,心,마음 심,5,51,필
畢,마칠 필,田,밭 전,11,31,필
筆,붓 필,竹,대 죽,12,51,필
下,아래 하,一,한 일,3,71,하
何,어찌 하,人,사람 인,7,31,하
河,물 하,水,물 수,8,50,하
夏,여름 하,夊,천천히걸을 쇠,10,70,하
荷,멜 하,艸,풀 초,11,31,하
賀,하례할 하,貝,조개 패,12,31,하
學,배울 학,子,아들 자,16,80,학
鶴,학 학,鳥,새 조,21,31,학
汗,땀 한,水,물 수,6,31,한
旱,가물 한,日,날 일,7,30,한
恨,한 한,心,마음 심,9,40,한
限,한할 한,阜,언덕 부,9,41,한
寒,찰 한,宀,집 면,12,50,한
閑,한가할 한,門,문 문,12,40,한
漢,한수/한나라 한,水,물 수,14,71,한
韓,한국/나라 한,韋,가죽 위,17,80,한
割,벨 할,刀,칼 도,12,31,할
含,머금을 함,口,입 구,7,31,함
咸,다 함,口,입 구,9,30,함
陷,빠질 함,阜,언덕 부,11,31,함
合,합할 합,口,입 구,6,60,합
抗,겨룰 항,手,손 수,7,40,항
巷,거리 항,己,몸 기,9,30,항
恒,항상 항,心,마음 심,9,31,항
航,배 항,舟,배 주,10,41,항
項,항목 항,頁,머리 혈,12,31,항
港,항구 항,水,물 수,12,41,항
亥,돼지 해,亠,돼지해머리 두,6,30,해
海,바다 해,水,물 수,10,71,해
害,해할 해,宀,집 면,10,51,해
奚,어찌 해,大,큰 대,10,30,해
該,갖출/마땅 해,言,말씀 언,13,30,해
解,풀 해,角,뿔 각,13,41,해
核,씨 핵,木,나무 목,10,40,핵
行,다닐 행|항렬 항,行,다닐 행|항렬 항,6,60,행
幸,다행 행,干,방패 간,8,61,행
向,향할 향,口,입 구,6,60,향
享,누릴 향,亠,돼지해머리 두,8,30,향
香,향기 향,香,향기 향,9,41,향
鄕,시골 향,邑,고을 읍,13,41,향
響,울릴 향,音,소리 음,22,31,향
許,허락할 허,言,말씀 언,11,50,허
虛,빌 허,虍,호피무늬 호,12,41,허
軒,집 헌,車,수레 거/차,10,30,헌
憲,법 헌,心,마음 심,16,40,헌
獻,드릴 헌,犬,개 견,20,31,헌
險,험할 험,阜,언덕 부,16,40,험
驗,시험 험,馬,말 마,23,41,험
革,가죽 혁,革,가죽 혁,9,40,혁
玄,검을 현,玄,검을 현,5,31,현
現,나타날 현,玉,구슬 옥,11,61,현
絃,줄 현,糸,실 사|가는실 멱,11,30,현
賢,어질 현,貝,조개 패,15,41,현
縣,고을 현,糸,실 사|가는실 멱,16,30,현
懸,달 현,心,마음 심,20,31,현
顯,나타날 현,頁,머리 혈,23,40,현
穴,굴 혈,穴,굴 혈,5,31,혈
血,피 혈,血,피 혈,6,41,혈
嫌,싫어할 혐,女,계집 녀,13,30,혐
協,화할 협,十,열 십,8,41,협
脅,위협할 협,肉,고기 육,10,31,협
兄,형 형,儿,어진사람 인,5,80,형
刑,형벌 형,刀,칼 도,6,40,형
形,모양 형,彡,터럭 삼,7,61,형
亨,형통할 형,亠,돼지해머리 두,7,30,형
螢,반딧불 형,虫,벌레 훼,16,30,형
衡,저울대 형,行,다닐 행|항렬 항,16,31,형
兮,어조사 혜,八,여덟 팔,4,30,혜
惠,은혜 혜,心,마음 심,12,41,혜
慧,슬기로울 혜,心,마음 심,15,31,혜
互,서로 호,二,두 이,4,30,호
戶,집 호,戶,집 호,4,41,호
乎,어조사 호,丿,삐침 별,5,30,호
好,좋을 호,女,계집 녀,6,41,호
虎,범 호,虍,호피무늬 호,8,31,호
呼,부를 호,口,입 구,8,41,호
胡,되 호,肉,고기 육,9,31,호
浩,넓을 호,水,물 수,10,31,호
毫,터럭 호,毛,털 모,11,30,호
湖,호수 호,水,물 수,12,50,호
號,이름 호,虍,호피무늬 호,13,60,호
豪,호걸 호,豕,돼지 시,14,31,호
護,도울 호,言,말씀 언,21,41,호
或,혹 혹,戈,창 과,8,40,혹
惑,미혹할 혹,心,마음 심,12,31,혹
昏,어두울 혼,日,날 일,8,30,혼
婚,혼인할 혼,女,계집 녀,11,40,혼
混,섞일 혼,水,물 수,11,40,혼
魂,넋 혼,鬼,귀신 귀,14,31,혼
忽,갑자기 홀,心,마음 심,8,31,홀
弘,클 홍,弓,활 궁,5,30,홍
洪,넓을 홍,水,물 수,9,31,홍
紅,붉을 홍,糸,실 사|가는실 멱,9,40,홍
鴻,기러기 홍,鳥,새 조,17,30,홍
火,불 화,火,불 화,4,80,화
化,될 화,匕,비수 비,4,51,화
禾,벼 화,禾,벼 화,5,30,화
花,꽃 화,艸,풀 초,8,70,화
和,화할 화,口,입 구,8,61,화
華,빛날 화,艸,풀 초,11,40,화
貨,재물 화,貝,조개 패,11,41,화
畫,그림 화|그을 획,田,밭 전,12,60,화
話,말씀 화,言,말씀 언,13,71,화
禍,재앙 화,示,보일 시,14,31,화
確,굳을 확,石,돌 석,15,41,확
擴,넓힐 확,手,손 수,18,30,확
穫,거둘 확,禾,벼 화,19,30,확
丸,둥글 환,丶,점 주,3,30,환
患,근심 환,心,마음 심,11,50,환
換,바꿀 환,手,손 수,12,31,환
還,돌아올 환,辵,쉬엄쉬엄갈 착,17,31,환
環,고리 환,玉,구슬 옥,17,40,환
歡,기쁠 환,欠,하품 흠,22,40,환
活,살 활,水,물 수,9,71,활
況,상황 황,水,물 수,8,40,황
皇,임금 황,白,흰 백,9,31,황
荒,거칠 황,艸,풀 초,10,31,황
黃,누를 황,黃,누를 황,12,60,황
灰,재 회,火,불 화,6,40,회
回,돌아올 회,囗,에워쌀 위|나라 국,6,41,회
悔,뉘우칠 회,心,마음 심,10,31,회
會,모일 회,曰,가로 왈,13,61,회
懷,품을 회,心,마음 심,19,31,회
劃,그을 획,刀,칼 도,14,31,획
獲,얻을 획,犬,개 견,17,31,획
橫,가로 횡,木,나무 목,16,31,횡
孝,효도 효,子,아들 자,7,71,효
效,본받을 효,攴,칠 복,10,51,효
曉,새벽 효,日,날 일,16,30,효
後,뒤 후,彳,조금걸을 척,9,71,후
侯,제후 후,人,사람 인,9,30,후
厚,두터울 후,厂,기슭 한,9,40,후
候,기후 후,人,사람 인,10,40,후
訓,가르칠 훈,言,말씀 언,10,60,훈
毁,헐 훼,殳,창 수,13,30,훼
揮,휘두를 휘,手,손 수,12,40,휘
輝,빛날 휘,車,수레 거/차,15,30,휘
休,쉴 휴,人,사람 인,6,70,휴
携,이끌 휴,手,손 수,13,30,휴
凶,흉할 흉,凵,입벌릴 감,4,51,흉
胸,가슴 흉,肉,고기 육,10,31,흉
黑,검을 흑,黑,검을 흑,12,50,흑
吸,마실 흡,口,입 구,7,41,흡
興,일 흥,臼,절구 구,16,41,흥
希,바랄 희,巾,수건 건,7,41,희
稀,드물 희,禾,벼 화,12,31,희
喜,기쁠 희,口,입 구,12,40,희
戲,놀이 희,戈,창 과,17,31,희
